module,type,name,res_id,src,value
base,model,"ir.model,name",base.model_base_language_export,base.language.export,base.language.export
base,model,"ir.model,name",base.model_base_module_configuration,base.module.configuration,base.module.configuration
base,model,"ir.model,name",base.model_base_update_translations,base.update.translations,base.update.translations
base,selection,"base.language.export,state",0,choose,choose
base,model,"ir.ui.view,arch_db",base.view_server_action_form,condition: True,condition: True
base,model,"ir.ui.view,arch_db",base.view_server_action_form,condition: object.list_price &gt; 5000,condition: object.list_price &gt; 5000
base,model,"ir.ui.view,arch_db",base.view_server_action_form,context: current context,context: current context
base,model,"ir.ui.view,arch_db",base.view_server_action_form,cr: database cursor,cr: database cursor
base,code,addons/base/ir/ir_fields.py,315,database id,id de la base de datos
base,model,"ir.ui.view,arch_db",base.wizard_lang_export,documentation,documentación
base,selection,"base.language.install,state",0,done,hecho
base,selection,"base.module.update,state",0,done,hecho
base,model,"ir.ui.view,arch_db",base.view_base_import_language,e.g. English,e.g. English
base,model,"ir.ui.view,arch_db",base.view_company_form,e.g. Global Business Solutions,e.g. Global Business Solutions
base,model,"ir.ui.view,arch_db",base.view_partner_form,e.g. Mr.,"p.e., Mr."
base,model,"ir.ui.view,arch_db",base.view_partner_form,e.g. Sales Director,e.g. Sales Director
base,model,"ir.ui.view,arch_db",base.view_partner_simple_form,e.g. Sales Director,e.g. Sales Director
base,model,"ir.ui.view,arch_db",base.view_server_action_form,e.g. Update order quantity,e.g. Update order quantity
base,model,"ir.ui.view,arch_db",base.view_base_import_language,e.g. en_US,"Por ejemplo, es_ES"
base,model,"ir.ui.view,arch_db",base.view_company_form,e.g. www.odoo.com,"Por ejemplo, www.odoo.com"
base,model,"ir.ui.view,arch_db",base.view_partner_address_form,e.g. www.odoo.com,"Por ejemplo, www.odoo.com"
base,model,"ir.ui.view,arch_db",base.view_partner_form,e.g. www.odoo.com,"Por ejemplo, www.odoo.com"
base,model,"ir.module.module,shortdesc",base.module_website_sale,eCommerce,Tienda del sitio web
base,model,"ir.module.module,shortdesc",base.module_website_sale_delivery,eCommerce Delivery,eCommerce Delivery
base,model,"ir.module.module,shortdesc",base.module_website_sale_options,eCommerce Optional Products,eCommerce Optional Products
base,model,"ir.ui.view,arch_db",base.view_users_simple_form,email@yourcompany.com,email@yourcompany.com
base,code,addons/base/ir/ir_fields.py,329,external id,id. externo
base,code,addons/base/ir/ir_fields.py,144,false,falso
base,model,"ir.ui.view,arch_db",base.view_model_fields_form,"for record in self:
        record['size'] = len(record.name)","for record in self:
        record['size'] = len(record.name)"
base,model,"ir.ui.view,arch_db",base.view_model_form,"for record in self:
        record['size'] = len(record.name)","for record in self:
        record['size'] = len(record.name)"
base,selection,"base.language.export,state",0,get,get
base,selection,"base.language.install,state",0,init,init
base,selection,"base.module.update,state",0,init,init
base,model,"ir.ui.view,arch_db",base.view_partner_form,internal note...,Nota interna...
base,model,"ir.model,name",base.model_ir_actions_act_url,ir.actions.act_url,ir.actions.act_url
base,selection,"ir.ui.menu,action",0,ir.actions.act_url,ir.actions.act_url
base,model,"ir.model,name",base.model_ir_actions_act_window,ir.actions.act_window,ir.actions.act_window
base,selection,"ir.ui.menu,action",0,ir.actions.act_window,ir.actions.act_window
base,model,"ir.model,name",base.model_ir_actions_act_window_view,ir.actions.act_window.view,ir.actions.act_window.view
base,model,"ir.model,name",base.model_ir_actions_act_window_close,ir.actions.act_window_close,ir.actions.act_window_close
base,model,"ir.model,name",base.model_ir_actions_actions,ir.actions.actions,ir.actions.actions
base,model,"ir.model,name",base.model_ir_actions_client,ir.actions.client,ir.actions.client
base,selection,"ir.ui.menu,action",0,ir.actions.client,ir.actions.client
base,model,"ir.model,name",base.model_ir_actions_report_xml,ir.actions.report.xml,ir.actions.report.xml
base,selection,"ir.ui.menu,action",0,ir.actions.report.xml,ir.actions.report.xml
base,model,"ir.model,name",base.model_ir_actions_server,ir.actions.server,ir.acciones.server
base,selection,"ir.ui.menu,action",0,ir.actions.server,ir.actions.server
base,model,"ir.model,name",base.model_ir_attachment,ir.attachment,ir.attachment
base,model,"ir.model,name",base.model_ir_autovacuum,ir.autovacuum,ir.autovacuum
base,model,"ir.model,name",base.model_ir_config_parameter,ir.config_parameter,ir.config_parameter
base,model,"ir.model,name",base.model_ir_cron,ir.cron,ir.cron
base,model,"ir.model,name",base.model_ir_exports,ir.exports,ir.exports
base,model,"ir.model,name",base.model_ir_exports_line,ir.exports.line,ir.exports.line
base,model,"ir.model,name",base.model_ir_fields_converter,ir.fields.converter,ir.fields.converter
base,model,"ir.model,name",base.model_ir_logging,ir.logging,ir.logging
base,model,"ir.model,name",base.model_ir_mail_server,ir.mail_server,ir.mail_server
base,model,"ir.model,name",base.model_ir_model_access,ir.model.access,ir.model.access
base,model,"ir.model,name",base.model_ir_model_constraint,ir.model.constraint,ir.model.constraint
base,model,"ir.model,name",base.model_ir_model_data,ir.model.data,ir.model.data
base,model,"ir.model,name",base.model_ir_model_relation,ir.model.relation,ir.model.relation
base,model,"ir.model,name",base.model_ir_needaction_mixin,ir.needaction_mixin,ir.needaction_mixin
base,model,"ir.model,name",base.model_ir_property,ir.property,ir.property
base,model,"ir.model,name",base.model_ir_qweb,ir.qweb,ir.qweb
base,model,"ir.model,name",base.model_ir_qweb_field,ir.qweb.field,ir.qweb.field
base,model,"ir.model,name",base.model_ir_qweb_field_contact,ir.qweb.field.contact,ir.qweb.field.contact
base,model,"ir.model,name",base.model_ir_qweb_field_date,ir.qweb.field.date,ir.qweb.field.date
base,model,"ir.model,name",base.model_ir_qweb_field_datetime,ir.qweb.field.datetime,ir.qweb.field.datetime
base,model,"ir.model,name",base.model_ir_qweb_field_duration,ir.qweb.field.duration,ir.qweb.field.duration
base,model,"ir.model,name",base.model_ir_qweb_field_float,ir.qweb.field.float,ir.qweb.field.float
base,model,"ir.model,name",base.model_ir_qweb_field_html,ir.qweb.field.html,ir.qweb.field.html
base,model,"ir.model,name",base.model_ir_qweb_field_image,ir.qweb.field.image,ir.qweb.field.image
base,model,"ir.model,name",base.model_ir_qweb_field_integer,ir.qweb.field.integer,ir.qweb.field.integer
base,model,"ir.model,name",base.model_ir_qweb_field_many2one,ir.qweb.field.many2one,ir.qweb.field.many2one
base,model,"ir.model,name",base.model_ir_qweb_field_monetary,ir.qweb.field.monetary,ir.qweb.field.monetary
base,model,"ir.model,name",base.model_ir_qweb_field_qweb,ir.qweb.field.qweb,ir.qweb.field.qweb
base,model,"ir.model,name",base.model_ir_qweb_field_relative,ir.qweb.field.relative,ir.qweb.field.relative
base,model,"ir.model,name",base.model_ir_qweb_field_selection,ir.qweb.field.selection,ir.qweb.field.selection
base,model,"ir.model,name",base.model_ir_qweb_field_text,ir.qweb.field.text,ir.qweb.field.text
base,model,"ir.model,name",base.model_ir_qweb_widget,ir.qweb.widget,ir.qweb.widget
base,model,"ir.model,name",base.model_ir_qweb_widget_monetary,ir.qweb.widget.monetary,ir.qweb.widget.monetary
base,model,"ir.model,name",base.model_ir_rule,ir.rule,ir.rule
base,model,"ir.model,name",base.model_ir_sequence,ir.sequence,ir.sequence
base,model,"ir.model,name",base.model_ir_sequence_date_range,ir.sequence.date_range,ir.sequence.date_range
base,model,"ir.model,name",base.model_ir_translation,ir.translation,ir.traduccion
base,model,"ir.model,name",base.model_ir_ui_menu,ir.ui.menu,ir.ui.menu
base,model,"ir.model,name",base.model_ir_ui_view,ir.ui.view,ir.ui.view
base,model,"ir.model,name",base.model_ir_ui_view_custom,ir.ui.view.custom,ir.ui.view.custom
base,model,"ir.model,name",base.model_ir_values,ir.values,ir.values
base,model,"ir.module.module,description",base.module_theme_tutorial,lod cojonrd.,lod cojonrd.
base,model,"ir.ui.view,arch_db",base.view_server_action_form,"log(message, level='info'): a logging function to create ir_logging records","log(message, level='info'): a logging function to create ir_logging records"
base,code,addons/base/ir/ir_ui_view.py,447,n/a,n/a
base,code,addons/base/ir/ir_fields.py,339,name,nombre
base,code,addons/base/ir/ir_fields.py,144,no,no
base,code,addons/amount_to_text_en.py,98,no translation function found for lang: '%s',No se encontró una función de traducción para el idioma: '%s'
base,model,"ir.ui.view,arch_db",base.view_server_action_form,object or obj: browse_record of the record on which the action is triggered,object or obj: browse_record of the record on which the action is triggered
base,model,"ir.ui.view,arch_db",base.view_server_action_form,object.partner_id,object.partner_id
base,model,"ir.ui.view,arch_db",base.view_server_action_form,object.partner_id.currency_id,object.partner_id.currency_id
base,model,"ir.ui.view,arch_db",base.view_attachment_form,on,en
base,model,"ir.ui.view,arch_db",base.view_server_action_form,pool: ORM model pool (i.e. self.pool),pool: ORM model pool (i.e. self.pool)
base,model,"ir.module.module,shortdesc",base.module_pos_cache,pos_cache,pos_cache
base,code,addons/mail.py,278,read more,leer más
base,model,"ir.model,name",base.model_report_base_report_irmodulereference,report.base.report_irmodulereference,report.base.report_irmodulereference
base,model,"ir.model,name",base.model_res_config,res.config,res.config
base,model,"ir.model,name",base.model_res_config_installer,res.config.installer,res.config.installer
base,model,"ir.model,name",base.model_res_config_settings,res.config.settings,res.config.settings
base,model,"ir.model,name",base.model_res_partner_title,res.partner.title,res.partner.title
base,model,"ir.model,name",base.model_res_request_link,res.request.link,res.request.link
